customer_id,product,category,quantity,unit_price,order_date,region,payment_method,total_cost,order_year,order_month,order_quarter,order_day_of_week,is_weekend,days_since_epoch,customer_transaction_number,is_quantity_outlier,is_price_outlier,is_extreme_outlier,price_tier,order_size_category,revenue_tier,customer_type,season,product_group
CUST_22845,Skincare Set,Health & Beauty,1,120.51,6/15/2025,Africa,Digital Wallet,120.51,2025,6,2,Sunday,TRUE,896,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_22857,Snacks,Food & Beverages,1,32.5,9/20/2025,North America,Bank Transfer,32.5,2025,9,3,Saturday,TRUE,993,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Fall,Lifestyle & Food
CUST_22860,Video Game,Toys & Games,1,178.59,3/22/2025,North America,Debit Card,178.59,2025,3,1,Saturday,TRUE,811,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Spring,Recreation & Sports
CUST_22910,Shorts,Clothing,3,64.27,3/19/2024,Europe,Debit Card,192.81,2024,3,1,Tuesday,FALSE,443,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Fashion & Beauty
CUST_22913,Shorts,Clothing,6,46.62,5/28/2024,Middle East,Credit Card,279.72,2024,5,2,Tuesday,FALSE,513,1,FALSE,FALSE,FALSE,Budget,Medium Order,Medium Value,New Customer,Spring,Fashion & Beauty
CUST_22917,Magazine,Books,1,34.11,10/11/2024,Asia Pacific,Debit Card,34.11,2024,10,4,Friday,FALSE,649,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Fall,Lifestyle & Food
CUST_22937,Dress,Clothing,1,168.03,5/18/2024,Africa,Paypal,168.03,2024,5,2,Saturday,TRUE,503,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Spring,Fashion & Beauty
CUST_22938,Yoga Mat,Sports & Outdoors,2,76.41,5/3/2024,Europe,Debit Card,152.82,2024,5,2,Friday,FALSE,488,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Recreation & Sports
CUST_22966,Organic Food,Food & Beverages,4,17.58,11/10/2024,Europe,Bank Transfer,70.32,2024,11,4,Sunday,TRUE,679,1,FALSE,FALSE,FALSE,Budget,Medium Order,Low Value,New Customer,Fall,Lifestyle & Food
CUST_22976,Printer Paper,Office Supplies,6,68,9/9/2025,Africa,Debit Card,408,2025,9,3,Tuesday,FALSE,982,1,TRUE,FALSE,TRUE,Mid-Range,Medium Order,Medium Value,New Customer,Fall,Home & Office
CUST_22984,Dress,Clothing,2,253.65,11/17/2024,North America,Bank Transfer,507.3,2024,11,4,Sunday,TRUE,686,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Fall,Fashion & Beauty
CUST_22986,Water Bottle,Sports & Outdoors,2,376.59,1/24/2024,Asia Pacific,Digital Wallet,753.18,2024,1,1,Wednesday,FALSE,388,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Winter,Recreation & Sports
CUST_2299,Spices,Food & Beverages,2,22.75,7/3/2024,Asia Pacific,Debit Card,45.5,2024,7,3,Wednesday,FALSE,549,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Summer,Lifestyle & Food
CUST_22990,Yoga Mat,Sports & Outdoors,1,23.15,8/24/2025,Europe,Paypal,23.15,2025,8,3,Sunday,TRUE,966,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Summer,Recreation & Sports
CUST_22992,Car Accessories,Automotive,5,153.62,6/13/2024,Latin America,Bank Transfer,768.1,2024,6,2,Thursday,FALSE,529,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,High Value,New Customer,Summer,Technology & Auto
CUST_23004,Building Blocks,Toys & Games,2,44.57,12/9/2023,Middle East,Paypal,89.14,2023,12,4,Saturday,TRUE,342,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Winter,Recreation & Sports
CUST_23006,Calculator,Office Supplies,2,39.89,12/18/2023,Africa,Bank Transfer,79.78,2023,12,4,Monday,FALSE,351,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Winter,Home & Office
CUST_23010,Organic Food,Food & Beverages,3,47.39,9/10/2024,Europe,Credit Card,142.17,2024,9,3,Tuesday,FALSE,618,1,FALSE,FALSE,FALSE,Budget,Small Order,Medium Value,New Customer,Fall,Lifestyle & Food
CUST_23013,Doll,Toys & Games,5,86.76,1/8/2024,Latin America,Credit Card,433.8,2024,1,1,Monday,FALSE,372,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Winter,Recreation & Sports
CUST_23035,Car Accessories,Automotive,1,712.57,9/8/2025,Middle East,Debit Card,712.57,2025,9,3,Monday,FALSE,981,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Fall,Technology & Auto
CUST_23044,Plant Pot,Home & Garden,1,443.84,10/8/2025,Europe,Cash,443.84,2025,10,4,Wednesday,FALSE,1011,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Fall,Home & Office
CUST_23045,Shoes,Clothing,1,97.7,10/5/2025,Asia Pacific,Cash,97.7,2025,10,4,Sunday,TRUE,1008,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Fall,Fashion & Beauty
CUST_23052,Lamp,Home & Garden,2,359.37,12/3/2023,North America,Digital Wallet,718.74,2023,12,4,Sunday,TRUE,336,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Winter,Home & Office
CUST_2307,Building Blocks,Toys & Games,1,121.68,4/15/2025,Asia Pacific,Bank Transfer,121.68,2025,4,2,Tuesday,FALSE,835,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Spring,Recreation & Sports
CUST_23070,Skincare Set,Health & Beauty,1,113.35,3/7/2024,Latin America,Paypal,113.35,2024,3,1,Thursday,FALSE,431,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Spring,Fashion & Beauty
CUST_23072,Sweater,Clothing,1,264.37,7/26/2024,Unknown,Credit Card,264.37,2024,7,3,Friday,FALSE,572,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_23072,Video Game,Toys & Games,2,69.92,8/27/2024,Latin America,Credit Card,139.84,2024,8,3,Tuesday,FALSE,604,2,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,Regular Customer,Summer,Recreation & Sports
CUST_23091,Tire,Automotive,2,762.13,6/2/2025,Asia Pacific,Credit Card,1524.26,2025,6,2,Monday,FALSE,883,1,FALSE,FALSE,FALSE,Luxury,Small Order,Very High Value,New Customer,Summer,Technology & Auto
CUST_23115,Tablet,Electronics,1,85.41,11/19/2023,Latin America,Debit Card,85.41,2023,11,4,Sunday,TRUE,322,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Fall,Technology & Auto
CUST_23120,Cookbook,Books,2,52.66,6/15/2025,Asia Pacific,Bank Transfer,105.32,2025,6,2,Sunday,TRUE,896,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Lifestyle & Food
CUST_23143,Bedding,Home & Garden,3,172.07,8/27/2024,Latin America,Debit Card,516.21,2024,8,3,Tuesday,FALSE,604,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,High Value,New Customer,Summer,Home & Office
CUST_23155,Perfume,Health & Beauty,1,29.97,12/31/2023,Europe,Credit Card,29.97,2023,12,4,Sunday,TRUE,364,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Winter,Fashion & Beauty
CUST_2317,Yoga Mat,Sports & Outdoors,3,64.16,2/15/2025,Europe,Bank Transfer,192.48,2025,2,1,Saturday,TRUE,776,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Recreation & Sports
CUST_23183,Backpack,Sports & Outdoors,1,261.34,9/4/2024,North America,Digital Wallet,261.34,2024,9,3,Wednesday,FALSE,612,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Fall,Recreation & Sports
CUST_23190,Shorts,Clothing,3,110.82,8/1/2024,Africa,Paypal,332.46,2024,8,3,Thursday,FALSE,578,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_23193,Car Accessories,Automotive,3,246.92,6/25/2024,Asia Pacific,Paypal,740.76,2024,6,2,Tuesday,FALSE,541,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Summer,Technology & Auto
CUST_2325,Perfume,Health & Beauty,2,39.62,3/22/2025,Middle East,Digital Wallet,79.24,2025,3,1,Saturday,TRUE,811,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Spring,Fashion & Beauty
CUST_23276,Kitchen Set,Home & Garden,1,668.36,1/1/2024,Middle East,Credit Card,668.36,2024,1,1,Monday,FALSE,365,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Winter,Home & Office
CUST_23282,Lamp,Home & Garden,1,40.72,8/19/2025,Asia Pacific,Cash,40.72,2025,8,3,Tuesday,FALSE,961,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Summer,Home & Office
CUST_23283,Motor Oil,Automotive,1,546.27,9/24/2025,Africa,Bank Transfer,546.27,2025,9,3,Wednesday,FALSE,997,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Fall,Technology & Auto
CUST_23304,Tv,Electronics,3,1014.89,9/20/2025,Middle East,Cash,3044.67,2025,9,3,Saturday,TRUE,993,1,FALSE,TRUE,TRUE,Luxury,Small Order,Very High Value,New Customer,Fall,Technology & Auto
CUST_23326,Tire,Automotive,3,95.06,11/23/2023,Latin America,Cash,285.18,2023,11,4,Thursday,FALSE,326,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Technology & Auto
CUST_23326,Desk Organizer,Office Supplies,2,29.18,10/8/2025,Europe,Cash,58.36,2025,10,4,Wednesday,FALSE,1011,2,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,Regular Customer,Fall,Home & Office
CUST_2333,Fiction Novel,Books,1,49.4,6/29/2024,Latin America,Bank Transfer,49.4,2024,6,2,Saturday,TRUE,545,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Summer,Lifestyle & Food
CUST_23332,Smart Watch,Electronics,1,182.25,8/21/2025,Europe,Credit Card,182.25,2025,8,3,Thursday,FALSE,963,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Summer,Technology & Auto
CUST_23335,Organic Food,Food & Beverages,3,26.46,2/4/2025,Asia Pacific,Digital Wallet,79.38,2025,2,1,Tuesday,FALSE,765,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Winter,Lifestyle & Food
CUST_23338,Tea,Food & Beverages,1,15.95,10/24/2024,Africa,Digital Wallet,15.95,2024,10,4,Thursday,FALSE,662,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Fall,Lifestyle & Food
CUST_23339,Face Mask,Health & Beauty,2,75.23,7/27/2024,Middle East,Credit Card,150.46,2024,7,3,Saturday,TRUE,573,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_23342,Dress,Clothing,1,15.13,6/2/2025,Europe,Paypal,15.13,2025,6,2,Monday,FALSE,883,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Summer,Fashion & Beauty
CUST_23344,Self-Help Book,Books,1,45.02,12/6/2023,Middle East,Debit Card,45.02,2023,12,4,Wednesday,FALSE,339,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Winter,Lifestyle & Food
CUST_23357,Car Accessories,Automotive,4,927.45,11/7/2024,North America,Bank Transfer,3709.8,2024,11,4,Thursday,FALSE,676,1,FALSE,TRUE,FALSE,Luxury,Medium Order,Very High Value,New Customer,Fall,Technology & Auto
CUST_23375,Snacks,Food & Beverages,1,38.2,7/24/2025,North America,Paypal,38.2,2025,7,3,Thursday,FALSE,935,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Summer,Lifestyle & Food
CUST_23377,Curtains,Home & Garden,1,707.97,1/29/2025,Africa,Credit Card,707.97,2025,1,1,Wednesday,FALSE,759,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Winter,Home & Office
CUST_23380,Notebook,Office Supplies,1,89.97,1/9/2024,Asia Pacific,Bank Transfer,89.97,2024,1,1,Tuesday,FALSE,373,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Winter,Home & Office
CUST_23387,Perfume,Health & Beauty,5,73.5,12/26/2024,Asia Pacific,Paypal,367.5,2024,12,4,Thursday,FALSE,725,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Winter,Fashion & Beauty
CUST_23388,Desk Organizer,Office Supplies,3,27.53,4/14/2025,North America,Debit Card,82.59,2025,4,2,Monday,FALSE,834,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Spring,Home & Office
CUST_23388,Water Bottle,Sports & Outdoors,1,68.75,5/6/2025,Africa,Debit Card,68.75,2025,5,2,Tuesday,FALSE,856,2,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,Regular Customer,Spring,Recreation & Sports
CUST_23388,Children Book,Books,2,51.62,6/19/2025,Asia Pacific,Debit Card,103.24,2025,6,2,Thursday,FALSE,900,3,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,Regular Customer,Summer,Lifestyle & Food
CUST_2339,Coffee,Food & Beverages,1,14.92,10/27/2024,Asia Pacific,Credit Card,14.92,2024,10,4,Sunday,TRUE,665,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Fall,Lifestyle & Food
CUST_23390,Toy Car,Toys & Games,1,177.03,11/16/2023,Europe,Paypal,177.03,2023,11,4,Thursday,FALSE,319,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Fall,Recreation & Sports
CUST_23391,Doll,Toys & Games,2,112.55,6/10/2025,Africa,Credit Card,225.1,2025,6,2,Tuesday,FALSE,891,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Recreation & Sports
CUST_23398,Building Blocks,Toys & Games,1,83.55,9/7/2025,Asia Pacific,Cash,83.55,2025,9,3,Sunday,TRUE,980,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Fall,Recreation & Sports
CUST_23421,T-Shirt,Clothing,2,110.27,6/21/2024,Middle East,Digital Wallet,220.54,2024,6,2,Friday,FALSE,537,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_23431,Board Game,Toys & Games,1,35.33,2/8/2025,Middle East,Paypal,35.33,2025,2,1,Saturday,TRUE,769,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Winter,Recreation & Sports
CUST_23439,Shorts,Clothing,3,145.69,6/7/2025,Asia Pacific,Debit Card,437.07,2025,6,2,Saturday,TRUE,888,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_23458,Gps Device,Automotive,2,453.1,12/12/2023,North America,Cash,906.2,2023,12,4,Tuesday,FALSE,345,1,FALSE,FALSE,FALSE,Premium,Small Order,High Value,New Customer,Winter,Technology & Auto
CUST_23460,Hair Dryer,Health & Beauty,1,60.87,7/18/2024,Middle East,Cash,60.87,2024,7,3,Thursday,FALSE,564,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Summer,Fashion & Beauty
CUST_23462,Bedding,Home & Garden,1,318.02,12/2/2023,Asia Pacific,Credit Card,318.02,2023,12,4,Saturday,TRUE,335,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Winter,Home & Office
CUST_23467,Hair Dryer,Health & Beauty,2,19.63,8/28/2024,North America,Credit Card,39.26,2024,8,3,Wednesday,FALSE,605,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Summer,Fashion & Beauty
CUST_23477,Desk Organizer,Office Supplies,1,86.28,9/29/2024,Latin America,Bank Transfer,86.28,2024,9,3,Sunday,TRUE,637,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Fall,Home & Office
CUST_23483,T-Shirt,Clothing,2,210.8,1/31/2024,Middle East,Cash,421.6,2024,1,1,Wednesday,FALSE,395,1,FALSE,FALSE,FALSE,Premium,Small Order,Medium Value,New Customer,Winter,Fashion & Beauty
CUST_23497,Video Game,Toys & Games,1,74.25,8/31/2025,Latin America,Debit Card,74.25,2025,8,3,Sunday,TRUE,973,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Summer,Recreation & Sports
CUST_23514,Shoes,Clothing,1,100.3,8/31/2025,Asia Pacific,Paypal,100.3,2025,8,3,Sunday,TRUE,973,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_23515,Lamp,Home & Garden,1,618.96,9/30/2025,Europe,Cash,618.96,2025,9,3,Tuesday,FALSE,1003,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Fall,Home & Office
CUST_23523,Camera,Electronics,3,1014.89,1/10/2025,Latin America,Debit Card,3044.67,2025,1,1,Friday,FALSE,740,1,FALSE,TRUE,TRUE,Luxury,Small Order,Very High Value,New Customer,Winter,Technology & Auto
CUST_23525,Action Figure,Toys & Games,4,194.1,6/27/2025,Latin America,Cash,776.4,2025,6,2,Friday,FALSE,908,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,High Value,New Customer,Summer,Recreation & Sports
CUST_23532,Calculator,Office Supplies,1,64.61,11/7/2024,Asia Pacific,Credit Card,64.61,2024,11,4,Thursday,FALSE,676,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Fall,Home & Office
CUST_23563,Skincare Set,Health & Beauty,1,148.75,9/16/2024,Asia Pacific,Bank Transfer,148.75,2024,9,3,Monday,FALSE,624,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Fall,Fashion & Beauty
CUST_23565,Vitamins,Health & Beauty,4,18.63,2/25/2025,Latin America,Credit Card,74.52,2025,2,1,Tuesday,FALSE,786,1,FALSE,FALSE,FALSE,Budget,Medium Order,Low Value,New Customer,Winter,Fashion & Beauty
CUST_23576,Stapler,Office Supplies,5,95.14,4/24/2025,Middle East,Paypal,475.7,2025,4,2,Thursday,FALSE,844,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Spring,Home & Office
CUST_23589,Tennis Racket,Sports & Outdoors,1,292.35,5/24/2024,Asia Pacific,Digital Wallet,292.35,2024,5,2,Friday,FALSE,509,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Spring,Recreation & Sports
CUST_23593,Energy Drink,Food & Beverages,1,26.58,3/18/2024,Middle East,Paypal,26.58,2024,3,1,Monday,FALSE,442,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Spring,Lifestyle & Food
CUST_23608,Children Book,Books,1,51.73,8/20/2024,Africa,Digital Wallet,51.73,2024,8,3,Tuesday,FALSE,597,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Summer,Lifestyle & Food
CUST_23613,Hair Dryer,Health & Beauty,4,73.02,11/6/2024,Africa,Digital Wallet,292.08,2024,11,4,Wednesday,FALSE,675,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Fall,Fashion & Beauty
CUST_23625,Skincare Set,Health & Beauty,2,82.48,2/11/2025,Middle East,Bank Transfer,164.96,2025,2,1,Tuesday,FALSE,772,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Fashion & Beauty
CUST_23631,Jacket,Clothing,1,87.62,12/15/2024,North America,Cash,87.62,2024,12,4,Sunday,TRUE,714,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Winter,Fashion & Beauty
CUST_23645,Puzzle,Toys & Games,1,114.71,4/5/2025,Latin America,Credit Card,114.71,2025,4,2,Saturday,TRUE,825,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Spring,Recreation & Sports
CUST_23646,Table,Home & Garden,1,432.88,5/27/2025,Africa,Digital Wallet,432.88,2025,5,2,Tuesday,FALSE,877,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Spring,Home & Office
CUST_23652,Notebook,Office Supplies,1,48.79,8/19/2025,North America,Cash,48.79,2025,8,3,Tuesday,FALSE,961,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Summer,Home & Office
CUST_23664,Snacks,Food & Beverages,3,38.67,1/6/2024,Europe,Digital Wallet,116.01,2024,1,1,Saturday,TRUE,370,1,FALSE,FALSE,FALSE,Budget,Small Order,Medium Value,New Customer,Winter,Lifestyle & Food
CUST_23671,Water Bottle,Sports & Outdoors,1,262.62,1/18/2025,Africa,Digital Wallet,262.62,2025,1,1,Saturday,TRUE,748,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Winter,Recreation & Sports
CUST_23686,Vitamins,Health & Beauty,3,106.57,7/6/2024,Africa,Digital Wallet,319.71,2024,7,3,Saturday,TRUE,552,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Summer,Fashion & Beauty
CUST_23691,Calculator,Office Supplies,6,51.56,7/1/2024,Latin America,Debit Card,309.36,2024,7,3,Monday,FALSE,547,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Summer,Home & Office
CUST_23722,Chocolate,Food & Beverages,3,23.5,1/12/2024,North America,Digital Wallet,70.5,2024,1,1,Friday,FALSE,376,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Winter,Lifestyle & Food
CUST_23729,Building Blocks,Toys & Games,3,51.71,5/23/2025,Latin America,Debit Card,155.13,2025,5,2,Friday,FALSE,873,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Recreation & Sports
CUST_23740,Dress,Clothing,4,87.95,4/5/2024,Middle East,Debit Card,351.8,2024,4,2,Friday,FALSE,460,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Spring,Fashion & Beauty
CUST_23756,Running Shoes,Sports & Outdoors,2,191.16,11/18/2023,North America,Bank Transfer,382.32,2023,11,4,Saturday,TRUE,321,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Fall,Recreation & Sports
CUST_23758,Doll,Toys & Games,2,112.96,1/16/2024,Middle East,Cash,225.92,2024,1,1,Tuesday,FALSE,380,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Winter,Recreation & Sports
CUST_23764,Lamp,Home & Garden,1,122.31,11/16/2024,Middle East,Cash,122.31,2024,11,4,Saturday,TRUE,685,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Fall,Home & Office
CUST_23778,Table,Home & Garden,1,676.32,4/1/2024,Latin America,Digital Wallet,676.32,2024,4,2,Monday,FALSE,456,1,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,New Customer,Spring,Home & Office
CUST_23795,Board Game,Toys & Games,3,132.68,4/30/2025,Africa,Debit Card,398.04,2025,4,2,Wednesday,FALSE,850,1,FALSE,FALSE,FALSE,Mid-Range,Small Order,Medium Value,New Customer,Spring,Recreation & Sports
CUST_23808,Building Blocks,Toys & Games,1,56.36,6/26/2024,Latin America,Paypal,56.36,2024,6,2,Wednesday,FALSE,542,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Low Value,New Customer,Summer,Recreation & Sports
CUST_23818,Coffee,Food & Beverages,1,20.87,3/17/2024,Latin America,Cash,20.87,2024,3,1,Sunday,TRUE,441,1,FALSE,FALSE,FALSE,Budget,Single Item,Low Value,New Customer,Spring,Lifestyle & Food
CUST_23832,Textbook,Books,3,26.33,12/23/2023,Asia Pacific,Bank Transfer,78.99,2023,12,4,Saturday,TRUE,356,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Winter,Lifestyle & Food
CUST_23841,Desk Organizer,Office Supplies,2,27.18,3/16/2025,Middle East,Paypal,54.36,2025,3,1,Sunday,TRUE,805,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Spring,Home & Office
CUST_2385,Car Charger,Automotive,1,454.57,7/28/2024,Africa,Bank Transfer,454.57,2024,7,3,Sunday,TRUE,574,1,FALSE,FALSE,FALSE,Premium,Single Item,Medium Value,New Customer,Summer,Technology & Auto
CUST_2385,Car Parts,Automotive,1,740.35,4/30/2025,Latin America,Digital Wallet,740.35,2025,4,2,Wednesday,FALSE,850,2,FALSE,FALSE,FALSE,Luxury,Single Item,High Value,Regular Customer,Spring,Technology & Auto
CUST_23850,Lamp,Home & Garden,3,758.48,9/4/2025,North America,Bank Transfer,2275.44,2025,9,3,Thursday,FALSE,977,1,FALSE,FALSE,FALSE,Luxury,Small Order,Very High Value,New Customer,Fall,Home & Office
CUST_23877,Jeans,Clothing,1,198.79,1/13/2024,Middle East,Paypal,198.79,2024,1,1,Saturday,TRUE,377,1,FALSE,FALSE,FALSE,Mid-Range,Single Item,Medium Value,New Customer,Winter,Fashion & Beauty
CUST_23878,Organic Food,Food & Beverages,2,23.54,6/17/2025,Middle East,Digital Wallet,47.08,2025,6,2,Tuesday,FALSE,898,1,FALSE,FALSE,FALSE,Budget,Small Order,Low Value,New Customer,Summer,Lifestyle & Food
CUST_23891,Face Mask,Health & Beauty,6,79.29,10/28/2024,Latin America,Debit Card,475.74,2024,10,4,Monday,FALSE,666,1,FALSE,FALSE,FALSE,Mid-Range,Medium Order,Medium Value,New Customer,Fall,Fashion & Beauty
